"Date","Price","Open","High","Low","Vol.","Change %"
"09/05/2022","11,678.69","11,667.04","11,714.41","11,597.73","9.90B","-0.20%"
"09/02/2022","11,702.39","11,753.60","11,765.01","11,644.03","9.84B","-0.09%"
"09/01/2022","11,712.39","11,789.82","11,888.06","11,696.58","11.33B","-0.88%"
"08/31/2022","11,815.79","11,909.31","11,968.46","11,743.69","14.15B","-1.29%"
"08/30/2022","11,970.79","12,013.92","12,039.19","11,905.00","11.96B","-0.39%"
"08/29/2022","12,018.16","11,911.17","12,044.52","11,890.49","11.47B","-0.34%"
"08/26/2022","12,059.71","12,142.05","12,210.01","12,039.74","12.11B","-0.37%"
"08/25/2022","12,104.03","12,130.76","12,159.80","11,949.76","13.17B","0.06%"
"08/24/2022","12,096.39","12,484.44","12,491.17","12,082.44","15.63B","-2.88%"
"08/23/2022","12,455.15","12,481.24","12,525.01","12,405.58","12.81B","-0.40%"
"08/22/2022","12,505.68","12,320.88","12,509.91","12,291.82","14.05B","1.19%"
"08/19/2022","12,358.54","12,504.48","12,521.76","12,358.54","15.21B","-1.27%"
"08/18/2022","12,517.32","12,557.34","12,576.62","12,496.79","14.02B","-0.62%"
"08/17/2022","12,595.46","12,481.71","12,611.49","12,391.45","15.45B","1.01%"
"08/16/2022","12,470.11","12,470.65","12,553.69","12,441.96","13.30B","0.08%"
"08/15/2022","12,460.22","12,392.50","12,531.77","12,386.16","13.21B","0.33%"
"08/12/2022","12,419.39","12,453.40","12,493.78","12,417.49","14.06B","-0.44%"
"08/11/2022","12,474.03","12,287.80","12,475.17","12,231.08","15.20B","2.05%"
"08/10/2022","12,223.51","12,302.57","12,347.15","12,166.23","11.82B","-0.87%"
"08/09/2022","12,331.09","12,277.44","12,333.38","12,235.83","11.68B","0.24%"
"08/08/2022","12,302.15","12,239.87","12,304.23","12,219.02","12.12B","0.27%"
"08/05/2022","12,269.21","12,088.65","12,275.96","12,051.40","13.38B","1.69%"
"08/04/2022","12,065.22","12,055.35","12,103.38","11,926.51","11.37B","0.69%"
"08/03/2022","11,982.26","12,148.24","12,294.88","11,946.46","15.14B","-1.14%"
"08/02/2022","12,120.02","12,260.45","12,273.37","12,008.17","18.23B","-2.37%"
"08/01/2022","12,413.87","12,243.33","12,420.23","12,158.85","13.39B","1.20%"
"07/29/2022","12,266.92","12,439.41","12,460.19","12,245.21","14.48B","-1.30%"
"07/28/2022","12,428.72","12,467.76","12,550.90","12,407.07","15.19B","0.23%"
"07/27/2022","12,399.69","12,383.05","12,439.22","12,331.70","11.96B","-0.07%"
"07/26/2022","12,408.56","12,308.74","12,453.11","12,266.84","11.48B","0.95%"
"07/25/2022","12,291.59","12,386.55","12,414.07","12,251.08","12.56B","-0.83%"
"07/22/2022","12,394.02","12,501.34","12,553.27","12,289.20","13.00B","-0.49%"
"07/21/2022","12,455.19","12,543.58","12,601.00","12,455.19","14.72B","-0.94%"
"07/20/2022","12,573.12","12,551.43","12,625.63","12,518.42","13.63B","0.63%"
"07/19/2022","12,494.77","12,524.51","12,569.95","12,402.11","13.73B","-0.30%"
"07/18/2022","12,532.65","12,456.22","12,559.07","12,304.12","14.95B","0.98%"
"07/15/2022","12,411.01","12,557.15","12,687.67","12,411.01","16.03B","-1.52%"
"07/14/2022","12,602.78","12,479.22","12,695.20","12,452.13","14.26B","0.75%"
"07/13/2022","12,508.89","12,441.72","12,562.95","12,323.20","14.06B","0.56%"
"07/12/2022","12,439.27","12,616.84","12,657.49","12,396.91","13.76B","-1.41%"
"07/11/2022","12,617.23","12,798.42","12,798.42","12,514.98","14.70B","-1.87%"
"07/08/2022","12,857.13","12,998.56","13,034.46","12,848.63","14.74B","-0.61%"
"07/07/2022","12,935.85","12,826.09","12,962.99","12,732.70","15.62B","0.97%"
"07/06/2022","12,811.33","12,935.42","12,997.41","12,700.48","16.16B","-1.25%"
"07/05/2022","12,973.11","13,057.24","13,121.39","12,798.01","17.14B","-0.41%"
"07/04/2022","13,026.25","12,813.49","13,026.25","12,751.08","15.83B","1.29%"
"07/01/2022","12,860.36","12,899.47","12,941.06","12,805.73","14.79B","-0.28%"
"06/30/2022","12,896.20","12,710.25","12,970.65","12,710.25","16.43B","1.57%"
"06/29/2022","12,696.50","12,930.43","12,998.63","12,682.93","19.58B","-2.20%"
"06/28/2022","12,982.69","12,823.65","13,001.54","12,718.25","17.46B","1.23%"
"06/27/2022","12,825.57","12,742.55","12,911.24","12,742.55","17.04B","1.10%"
"06/24/2022","12,686.03","12,553.56","12,690.54","12,516.71","16.05B","1.37%"
"06/23/2022","12,514.73","12,273.38","12,514.73","12,177.25","15.99B","2.19%"
"06/22/2022","12,246.55","12,437.69","12,445.16","12,240.78","14.97B","-1.43%"
"06/21/2022","12,423.86","12,477.73","12,542.71","12,299.95","16.46B","-0.51%"
"06/20/2022","12,487.13","12,405.12","12,587.95","12,372.07","17.00B","1.27%"
"06/17/2022","12,331.14","12,045.84","12,355.34","12,036.27","16.62B","1.48%"
"06/16/2022","12,150.96","12,146.85","12,274.18","12,101.49","18.95B","0.11%"
"06/15/2022","12,137.76","12,052.74","12,356.31","12,038.80","22.64B","0.95%"
"06/14/2022","12,023.79","11,854.17","12,028.14","11,644.35","17.37B","0.20%"
"06/13/2022","11,999.31","11,922.56","12,056.53","11,881.08","16.25B","-0.30%"
"06/10/2022","12,035.15","11,733.35","12,039.47","11,724.24","16.26B","1.90%"
"06/09/2022","11,810.58","12,002.81","12,006.02","11,761.21","14.66B","-1.85%"
"06/08/2022","12,033.26","11,947.75","12,040.35","11,815.29","15.72B","0.82%"
"06/07/2022","11,935.57","11,937.28","12,004.58","11,857.45","14.72B","-0.02%"
"06/06/2022","11,938.12","11,636.68","11,941.17","11,602.40","16.69B","2.66%"
"06/02/2022","11,628.31","11,492.97","11,637.53","11,470.89","12.87B","0.67%"
"06/01/2022","11,551.27","11,507.49","11,592.47","11,467.86","12.89B","0.21%"
"05/31/2022","11,527.62","11,313.41","11,543.18","11,241.03","14.31B","1.92%"
"05/30/2022","11,310.28","11,248.51","11,327.05","11,185.95","11.27B","1.04%"
"05/27/2022","11,193.59","11,290.00","11,379.93","11,126.75","11.78B","-0.12%"
"05/26/2022","11,206.82","11,149.30","11,276.20","10,984.75","13.04B","0.57%"
"05/25/2022","11,143.18","11,062.63","11,143.97","11,009.73","11.16B","0.70%"
"05/24/2022","11,065.92","11,429.93","11,429.93","11,065.92","15.16B","-3.34%"
"05/23/2022","11,447.95","11,468.81","11,475.18","11,343.21","13.95B","-0.06%"
"05/20/2022","11,454.53","11,311.81","11,454.53","11,292.14","15.50B","1.82%"
"05/19/2022","11,250.06","11,035.96","11,250.06","11,019.08","12.61B","0.37%"
"05/18/2022","11,208.08","11,249.28","11,300.22","11,151.22","11.61B","-0.20%"
"05/17/2022","11,230.16","11,095.40","11,230.74","11,059.83","11.53B","1.23%"
"05/16/2022","11,093.37","11,251.27","11,296.00","11,067.06","12.66B","-0.60%"
"05/13/2022","11,159.79","11,167.59","11,204.54","11,044.46","11.75B","0.59%"
"05/12/2022","11,094.87","11,029.34","11,173.02","11,006.32","12.24B","-0.13%"
"05/11/2022","11,109.48","10,921.03","11,334.76","10,917.10","17.10B","1.80%"
"05/10/2022","10,912.74","10,601.40","10,938.58","10,560.78","13.80B","1.37%"
"05/09/2022","10,765.63","10,743.03","10,867.61","10,698.67","10.63B","-0.41%"
"05/06/2022","10,809.88","10,775.31","10,913.69","10,748.87","12.60B","-2.14%"
"05/05/2022","11,046.38","10,928.68","11,146.02","10,897.26","14.74B","0.23%"
"04/29/2022","11,021.44","10,719.45","11,029.94","10,631.14","16.74B","3.69%"
"04/28/2022","10,628.92","10,607.79","10,743.17","10,498.66","14.18B","-0.23%"
"04/27/2022","10,652.90","10,090.98","10,652.93","10,087.53","16.51B","4.37%"
"04/26/2022","10,206.64","10,401.99","10,548.96","10,181.17","15.14B","-1.66%"
"04/25/2022","10,379.28","10,840.36","10,866.64","10,379.06","15.98B","-6.08%"
"04/22/2022","11,051.70","11,016.68","11,151.66","10,896.92","12.21B","-0.29%"
"04/21/2022","11,084.28","11,328.71","11,429.78","11,038.38","13.68B","-2.70%"
"04/20/2022","11,392.23","11,619.74","11,641.45","11,360.08","12.83B","-2.07%"
"04/19/2022","11,633.32","11,691.76","11,771.55","11,584.24","12.01B","-0.50%"
"04/18/2022","11,691.47","11,557.52","11,710.84","11,459.84","12.25B","0.37%"
"04/15/2022","11,648.57","11,626.05","11,737.79","11,552.78","14.35B","-0.56%"
"04/14/2022","11,714.62","11,662.59","11,787.12","11,587.87","13.24B","1.27%"
"04/13/2022","11,568.17","11,669.08","11,744.25","11,568.17","13.45B","-1.60%"
"04/12/2022","11,756.38","11,523.28","11,756.38","11,439.59","14.44B","2.05%"
"04/11/2022","11,520.21","11,876.18","11,876.18","11,482.73","14.73B","-3.67%"
"04/08/2022","11,959.27","11,988.05","12,001.59","11,799.02","14.75B","-0.11%"
"04/07/2022","11,972.02","12,101.37","12,205.10","11,971.33","14.99B","-1.65%"
"04/06/2022","12,172.91","12,220.78","12,238.02","12,091.98","15.40B","-0.45%"
"04/01/2022","12,227.93","12,040.01","12,275.08","12,009.21","14.18B","0.91%"
"03/31/2022","12,118.25","12,208.99","12,220.06","12,090.29","14.69B","-1.19%"
"03/30/2022","12,263.80","11,969.36","12,263.80","11,961.06","14.95B","3.10%"
"03/29/2022","11,895.08","11,983.54","12,050.85","11,857.37","11.99B","-0.46%"
"03/28/2022","11,949.94","11,969.00","12,053.20","11,835.33","12.19B","-1.02%"
"03/25/2022","12,072.73","12,315.35","12,330.95","12,072.73","12.15B","-1.89%"
"03/24/2022","12,305.50","12,339.14","12,384.78","12,188.58","12.53B","-0.83%"
"03/23/2022","12,408.65","12,373.51","12,436.21","12,291.37","12.59B","0.73%"
"03/22/2022","12,318.78","12,350.73","12,410.47","12,269.17","13.20B","-0.49%"
"03/21/2022","12,379.64","12,385.87","12,469.98","12,257.67","14.57B","0.41%"
"03/18/2022","12,328.65","12,222.22","12,368.59","12,141.75","13.77B","0.31%"
"03/17/2022","12,289.97","12,228.84","12,497.86","12,218.17","17.36B","2.41%"
"03/16/2022","12,000.96","11,765.31","12,034.46","11,331.23","17.35B","4.02%"
"03/15/2022","11,537.24","11,948.63","12,086.04","11,537.24","17.13B","-4.36%"
"03/14/2022","12,063.63","12,315.77","12,389.41","12,063.63","12.89B","-3.08%"
"03/11/2022","12,447.37","12,181.48","12,464.50","12,043.38","14.16B","0.62%"
"03/10/2022","12,370.95","12,421.76","12,486.91","12,331.50","14.40B","2.18%"
"03/09/2022","12,107.17","12,282.15","12,337.77","11,598.39","17.67B","-1.12%"
"03/08/2022","12,244.50","12,594.59","12,653.46","12,178.18","16.16B","-2.62%"
"03/07/2022","12,573.43","12,930.73","12,930.73","12,523.45","14.52B","-3.43%"
"03/04/2022","13,020.46","13,089.42","13,204.24","12,972.24","13.74B","-1.37%"
"03/03/2022","13,201.82","13,397.97","13,407.04","13,187.74","14.04B","-1.09%"
"03/02/2022","13,346.96","13,412.90","13,412.90","13,267.55","11.74B","-1.05%"
"03/01/2022","13,488.64","13,493.28","13,517.25","13,393.85","12.58B","0.24%"
"02/28/2022","13,455.73","13,397.93","13,457.61","13,279.32","12.46B","0.32%"
"02/25/2022","13,412.92","13,383.24","13,540.99","13,383.24","13.68B","1.21%"
"02/24/2022","13,252.24","13,459.01","13,538.71","13,093.97","19.29B","-2.20%"
"02/23/2022","13,549.99","13,319.87","13,553.27","13,319.87","13.70B","1.90%"
"02/22/2022","13,297.11","13,384.03","13,384.03","13,216.63","13.72B","-1.29%"
"02/21/2022","13,471.16","13,464.85","13,503.09","13,404.73","13.46B","0.09%"
"02/18/2022","13,459.68","13,334.90","13,460.21","13,316.47","11.57B","0.27%"
"02/17/2022","13,422.90","13,360.46","13,490.86","13,322.69","11.44B","0.35%"
"02/16/2022","13,376.36","13,403.64","13,446.06","13,339.80","10.14B","0.23%"
"02/15/2022","13,345.63","13,143.10","13,346.67","13,138.44","10.98B","1.69%"
"02/14/2022","13,123.21","13,140.35","13,280.08","13,049.45","13.05B","-0.76%"
"02/11/2022","13,224.38","13,360.40","13,452.72","13,206.63","14.83B","-1.55%"
"02/10/2022","13,432.07","13,537.31","13,537.31","13,339.50","13.93B","-0.73%"
"02/09/2022","13,531.31","13,321.81","13,541.87","13,283.20","14.69B","1.55%"
"02/08/2022","13,325.41","13,432.08","13,432.33","13,051.80","13.34B","-0.98%"
"02/07/2022","13,456.65","13,558.94","13,632.45","13,412.20","12.83B","0.96%"
"01/28/2022","13,328.06","13,515.47","13,553.22","13,227.83","11.86B","-0.53%"
"01/27/2022","13,398.84","13,756.87","13,773.50","13,395.36","12.09B","-2.77%"
"01/26/2022","13,780.30","13,742.03","13,820.94","13,580.40","11.41B","0.70%"
"01/25/2022","13,683.89","14,018.93","14,091.88","13,682.72","14.47B","-2.83%"
"01/24/2022","14,081.79","13,941.90","14,133.04","13,918.99","12.13B","0.37%"
"01/21/2022","14,029.55","14,144.22","14,181.62","13,991.64","14.52B","-1.19%"
"01/20/2022","14,198.30","14,188.51","14,312.00","14,149.50","16.91B","-0.06%"
"01/19/2022","14,207.19","14,376.36","14,413.38","14,120.24","15.84B","-1.28%"
"01/18/2022","14,391.39","14,365.19","14,444.54","14,285.63","16.86B","0.19%"
"01/17/2022","14,363.57","14,163.00","14,374.47","14,159.27","16.04B","1.51%"
"01/14/2022","14,150.57","14,054.67","14,219.44","14,039.87","16.10B","0.09%"
"01/13/2022","14,138.34","14,440.98","14,440.98","14,138.34","15.50B","-1.96%"
"01/12/2022","14,421.20","14,316.53","14,426.12","14,293.41","15.30B","1.39%"
"01/11/2022","14,223.35","14,402.22","14,433.56","14,201.90","16.19B","-1.27%"
"01/10/2022","14,406.97","14,304.86","14,430.09","14,194.35","16.68B","0.44%"
"01/07/2022","14,343.65","14,449.54","14,495.67","14,331.98","19.12B","-0.59%"
"01/06/2022","14,429.51","14,432.46","14,497.76","14,298.48","17.28B","-0.66%"
"01/05/2022","14,525.76","14,752.08","14,767.22","14,469.37","19.50B","-1.80%"
"01/04/2022","14,791.31","14,935.23","14,941.19","14,681.71","18.81B","-0.44%"
"12/31/2021","14,857.35","14,842.07","14,871.98","14,797.11","14.41B","0.41%"
"12/30/2021","14,796.23","14,652.08","14,846.82","14,652.08","14.34B","0.97%"
"12/29/2021","14,653.82","14,828.19","14,828.19","14,645.20","12.93B","-1.24%"
"12/28/2021","14,837.87","14,736.73","14,841.88","14,696.45","14.24B","0.83%"
"12/27/2021","14,715.65","14,704.29","14,802.35","14,652.42","14.02B","0.04%"
"12/24/2021","14,710.33","14,872.42","14,887.46","14,674.14","15.11B","-1.03%"
"12/23/2021","14,863.93","14,818.99","14,878.96","14,790.45","15.41B","0.49%"
"12/22/2021","14,791.33","14,723.41","14,813.04","14,709.40","15.52B","0.70%"
"12/21/2021","14,688.98","14,559.72","14,702.38","14,547.60","14.12B","0.82%"
"12/20/2021","14,569.18","14,818.42","14,902.13","14,551.37","16.24B","-2.01%"
"12/17/2021","14,867.55","15,075.23","15,075.23","14,867.25","16.83B","-1.62%"
"12/16/2021","15,112.81","15,047.47","15,112.81","14,977.45","15.71B","0.58%"
"12/15/2021","15,026.21","15,112.18","15,187.26","15,012.75","15.00B","-0.73%"
"12/14/2021","15,136.78","15,171.05","15,185.25","15,109.06","15.99B","-0.50%"
"12/13/2021","15,212.49","15,166.16","15,288.65","15,151.80","18.76B","0.67%"
"12/10/2021","15,111.56","15,044.68","15,148.78","15,026.37","17.52B","-0.24%"
"12/09/2021","15,147.88","14,965.44","15,193.67","14,957.34","19.19B","1.23%"
"12/08/2021","14,964.46","14,748.65","14,964.46","14,733.89","14.96B","1.82%"
"12/07/2021","14,697.17","14,845.02","14,861.38","14,602.73","16.50B","-0.38%"
"12/06/2021","14,752.96","14,872.54","14,942.24","14,742.10","17.09B","-0.93%"
"12/03/2021","14,892.05","14,772.67","14,892.05","14,767.45","14.81B","0.86%"
"12/02/2021","14,765.56","14,769.69","14,834.79","14,740.24","15.83B","-0.19%"
"12/01/2021","14,794.25","14,794.37","14,824.81","14,724.72","14.97B","-0.01%"
"11/30/2021","14,795.73","14,854.52","14,870.23","14,712.82","15.05B","-0.10%"
"11/29/2021","14,810.20","14,635.48","14,825.43","14,633.06","14.19B","0.22%"
"11/26/2021","14,777.17","14,802.02","14,862.93","14,745.59","14.27B","-0.34%"
"11/25/2021","14,827.95","14,884.85","14,897.18","14,819.68","14.51B","-0.40%"
"11/24/2021","14,887.59","14,908.97","14,942.96","14,864.89","16.55B","-0.12%"
"11/23/2021","14,905.13","14,929.24","14,954.85","14,874.43","17.04B","-0.37%"
"11/22/2021","14,960.66","14,778.58","14,961.79","14,776.04","17.35B","1.41%"
"11/19/2021","14,752.49","14,569.93","14,761.53","14,552.67","16.74B","1.19%"
"11/18/2021","14,579.17","14,685.79","14,685.79","14,555.22","15.49B","-0.90%"
"11/17/2021","14,711.18","14,646.66","14,711.18","14,596.89","13.80B","0.67%"
"11/16/2021","14,613.97","14,626.87","14,736.37","14,597.04","15.83B","-0.15%"
"11/15/2021","14,636.39","14,724.34","14,732.05","14,578.23","15.95B","-0.47%"
"11/12/2021","14,705.37","14,708.60","14,732.35","14,646.49","16.60B","0.04%"
"11/11/2021","14,699.74","14,497.98","14,708.12","14,479.37","17.05B","1.27%"
"11/10/2021","14,515.88","14,521.72","14,536.63","14,302.80","15.57B","-0.38%"
"11/09/2021","14,571.93","14,538.62","14,581.42","14,463.77","13.54B","0.43%"
"11/08/2021","14,508.86","14,451.59","14,532.72","14,400.84","14.65B","0.32%"
"11/05/2021","14,462.62","14,536.60","14,623.48","14,462.59","17.10B","-0.64%"
"11/04/2021","14,555.27","14,440.22","14,557.94","14,420.14","14.65B","1.30%"
"11/03/2021","14,367.78","14,365.21","14,458.62","14,287.34","14.64B","-0.07%"
"11/02/2021","14,377.27","14,476.90","14,558.36","14,248.00","17.46B","-0.69%"
"11/01/2021","14,476.53","14,393.58","14,569.23","14,344.48","16.84B","0.17%"
"10/29/2021","14,451.38","14,242.68","14,457.44","14,199.59","15.09B","1.45%"
"10/28/2021","14,244.82","14,350.91","14,407.66","14,188.29","15.39B","-1.03%"
"10/27/2021","14,393.51","14,510.45","14,510.45","14,348.05","15.32B","-1.09%"
"10/26/2021","14,552.82","14,658.99","14,682.43","14,531.48","14.81B","-0.30%"
"10/25/2021","14,596.72","14,491.35","14,599.00","14,452.88","14.03B","0.72%"
"10/22/2021","14,492.82","14,467.37","14,582.79","14,454.86","14.15B","0.33%"
"10/21/2021","14,444.86","14,466.42","14,501.45","14,348.12","13.52B","-0.05%"
"10/20/2021","14,452.25","14,500.46","14,552.57","14,431.63","14.12B","-0.33%"
"10/19/2021","14,499.77","14,352.93","14,504.24","14,352.93","13.44B","1.04%"
"10/18/2021","14,350.02","14,393.18","14,393.18","14,218.61","14.21B","-0.46%"
"10/15/2021","14,415.99","14,294.18","14,440.58","14,232.03","14.98B","0.52%"
"10/14/2021","14,341.38","14,350.63","14,399.92","14,293.53","12.38B","-0.08%"
"10/13/2021","14,353.08","14,140.42","14,358.50","14,112.91","12.93B","1.54%"
"10/12/2021","14,135.38","14,335.54","14,335.54","14,006.65","15.57B","-1.62%"
"10/11/2021","14,367.60","14,440.82","14,484.39","14,338.47","14.88B","-0.32%"
"10/08/2021","14,414.16","14,457.94","14,489.33","14,348.98","16.08B","0.73%"
"09/30/2021","14,309.01","14,124.08","14,337.50","14,124.08","13.80B","1.63%"
"09/29/2021","14,079.02","14,202.40","14,235.88","14,020.56","16.40B","-1.64%"
"09/28/2021","14,313.82","14,307.53","14,425.16","14,243.20","14.90B","-0.21%"
"09/27/2021","14,344.29","14,430.04","14,527.77","14,253.15","19.76B","-0.09%"
"09/24/2021","14,357.85","14,359.11","14,514.39","14,307.68","18.27B","-0.21%"
"09/23/2021","14,387.36","14,380.09","14,416.37","14,338.99","19.30B","0.77%"
"09/22/2021","14,277.08","14,139.90","14,311.96","14,117.63","16.14B","-0.57%"
"09/17/2021","14,359.36","14,224.61","14,383.62","14,136.47","18.87B","0.71%"
"09/16/2021","14,258.13","14,527.10","14,550.31","14,258.13","20.87B","-1.91%"
"09/15/2021","14,536.31","14,590.80","14,602.34","14,476.19","18.96B","-0.61%"
"09/14/2021","14,626.08","14,699.22","14,844.26","14,589.72","22.08B","-0.54%"
"09/13/2021","14,705.83","14,776.82","14,833.88","14,648.78","21.92B","-0.45%"
"09/10/2021","14,771.87","14,673.45","14,811.51","14,645.26","23.74B","0.50%"
"09/09/2021","14,698.53","14,666.05","14,716.73","14,547.07","22.63B","0.07%"
"09/08/2021","14,688.08","14,706.88","14,789.09","14,630.50","24.52B","-0.10%"
"09/07/2021","14,702.90","14,543.84","14,724.63","14,483.55","21.61B","1.07%"
"09/06/2021","14,546.60","14,184.42","14,567.14","14,145.63","22.00B","2.59%"
"09/03/2021","14,179.86","14,295.56","14,302.90","14,118.73","23.17B","-0.68%"
"09/02/2021","14,277.34","14,294.54","14,348.82","14,226.42","20.82B","-0.26%"
"09/01/2021","14,314.09","14,336.07","14,418.61","14,058.25","24.10B","-0.10%"
"08/31/2021","14,328.38","14,407.94","14,418.26","14,157.55","20.32B","-0.66%"
"08/30/2021","14,423.37","14,482.97","14,546.74","14,339.38","20.89B","-0.09%"
"08/27/2021","14,436.90","14,382.18","14,537.15","14,366.15","18.26B","0.15%"
"08/26/2021","14,415.46","14,701.92","14,701.92","14,409.88","17.81B","-1.92%"
"08/25/2021","14,697.50","14,657.65","14,697.50","14,562.82","16.51B","0.23%"
"08/24/2021","14,663.55","14,558.96","14,710.01","14,496.89","17.49B","0.88%"
"08/23/2021","14,535.88","14,296.95","14,558.47","14,260.08","16.62B","1.98%"
"08/20/2021","14,253.54","14,376.90","14,448.92","14,100.92","16.58B","-1.61%"
"08/19/2021","14,487.36","14,456.18","14,570.63","14,357.73","16.58B","0.23%"
"08/18/2021","14,454.11","14,371.82","14,500.14","14,284.85","16.33B","0.72%"
"08/17/2021","14,350.65","14,696.19","14,750.93","14,308.63","17.61B","-2.33%"
"08/16/2021","14,693.74","14,756.48","14,800.22","14,660.08","15.98B","-0.71%"
"08/13/2021","14,799.03","14,839.51","14,994.61","14,717.67","16.68B","-0.69%"
"08/12/2021","14,901.97","14,972.50","15,037.58","14,857.91","17.85B","-0.79%"
"08/11/2021","15,021.17","15,048.87","15,101.13","14,969.08","17.71B","-0.24%"
"08/10/2021","15,057.59","14,919.52","15,057.59","14,863.08","17.24B","0.78%"
"08/09/2021","14,941.44","14,738.37","14,980.15","14,682.94","17.64B","0.77%"
"08/06/2021","14,827.41","14,902.69","14,915.73","14,722.13","15.97B","-0.30%"
"08/05/2021","14,872.23","14,901.96","14,990.65","14,800.42","16.84B","-0.79%"
"08/04/2021","14,990.11","14,715.75","14,990.11","14,683.35","16.53B","1.72%"
"08/03/2021","14,736.92","14,745.91","14,844.52","14,656.20","18.82B","-0.41%"
"08/02/2021","14,798.16","14,463.21","14,806.86","14,395.33","20.48B","2.25%"
"07/30/2021","14,473.21","14,482.78","14,522.12","14,294.48","18.20B","-0.29%"
"07/29/2021","14,515.32","14,390.29","14,544.11","14,277.96","16.76B","3.04%"
"07/28/2021","14,086.42","13,967.44","14,207.39","13,727.48","18.58B","-0.05%"
"07/27/2021","14,093.63","14,640.26","14,741.87","14,093.63","21.83B","-3.67%"
"07/26/2021","14,630.85","14,982.90","14,982.90","14,376.33","20.15B","-2.65%"
"07/23/2021","15,028.57","15,248.25","15,248.25","14,989.50","20.51B","-1.53%"
"07/22/2021","15,262.19","15,258.73","15,290.06","15,172.10","17.90B","0.33%"
"07/21/2021","15,212.60","15,070.17","15,264.10","15,061.09","16.24B","1.34%"
"07/20/2021","15,011.35","14,879.27","15,031.88","14,859.71","13.13B","0.12%"
"07/19/2021","14,992.90","14,958.62","15,033.60","14,856.64","15.75B","0.14%"
"07/16/2021","14,972.21","15,144.08","15,165.75","14,962.97","16.96B","-1.30%"
"07/15/2021","15,169.33","15,014.91","15,170.64","14,899.31","16.77B","0.75%"
"07/14/2021","15,056.32","15,141.04","15,215.63","15,021.99","17.38B","-0.88%"
"07/13/2021","15,189.29","15,151.09","15,232.15","15,077.34","17.45B","0.18%"
"07/12/2021","15,161.52","14,970.13","15,222.17","14,870.83","18.63B","2.14%"
"07/09/2021","14,844.36","14,805.81","14,887.60","14,583.55","15.21B","-0.26%"
"07/08/2021","14,882.90","14,984.25","15,033.34","14,856.93","15.82B","-0.38%"
"07/07/2021","14,940.05","14,592.75","14,966.23","14,545.29","13.60B","1.86%"
"07/06/2021","14,667.65","14,745.45","14,779.29","14,480.87","14.25B","-0.35%"
"07/05/2021","14,718.66","14,666.68","14,782.57","14,597.87","12.86B","0.33%"
"07/02/2021","14,670.71","14,937.73","14,937.73","14,652.74","13.00B","-2.45%"
"07/01/2021","15,038.88","15,203.07","15,206.15","15,001.89","13.60B","-0.81%"
"06/30/2021","15,161.70","15,015.29","15,175.75","14,978.30","11.78B","1.08%"
"06/29/2021","14,999.80","15,187.80","15,187.80","14,991.18","13.23B","-0.99%"
"06/28/2021","15,150.17","15,049.77","15,166.56","15,031.21","14.13B","0.98%"
"06/25/2021","15,003.85","14,799.53","15,036.77","14,797.34","14.47B","1.48%"
"06/24/2021","14,784.80","14,876.73","14,877.64","14,718.89","13.80B","-0.40%"
"06/23/2021","14,843.83","14,713.84","14,882.14","14,641.47","14.75B","1.00%"
"06/22/2021","14,696.29","14,678.37","14,706.50","14,564.50","13.89B","0.38%"
"06/21/2021","14,641.29","14,563.05","14,721.69","14,468.74","14.31B","0.40%"
"06/18/2021","14,583.67","14,510.56","14,635.50","14,449.06","14.60B","0.77%"
"06/17/2021","14,472.37","14,291.94","14,489.51","14,291.94","12.08B","1.23%"
"06/16/2021","14,295.93","14,663.48","14,667.24","14,290.23","12.36B","-2.57%"
"06/15/2021","14,673.34","14,806.69","14,829.97","14,564.56","14.20B","-0.86%"
"06/11/2021","14,801.24","14,918.49","14,920.87","14,738.62","17.09B","-0.62%"
"06/10/2021","14,893.59","14,715.14","14,940.30","14,699.31","15.02B","1.19%"
"06/09/2021","14,718.40","14,698.35","14,762.64","14,641.83","12.76B","0.01%"
"06/08/2021","14,716.98","14,867.95","14,973.81","14,625.29","13.55B","-0.98%"
"06/07/2021","14,862.60","14,879.49","14,883.55","14,760.20","13.63B","-0.06%"
"06/04/2021","14,870.91","14,704.19","14,989.21","14,667.53","13.15B","0.74%"
"06/03/2021","14,761.13","14,850.51","14,947.60","14,759.82","13.31B","-0.65%"
"06/02/2021","14,857.91","15,044.94","15,051.21","14,793.74","14.71B","-1.18%"
"06/01/2021","15,034.78","14,963.95","15,039.02","14,820.74","15.16B","0.26%"
"05/31/2021","14,996.38","14,874.89","14,996.38","14,836.15","14.60B","0.97%"
"05/28/2021","14,852.88","14,899.33","14,977.25","14,778.82","16.52B","-0.30%"
"05/27/2021","14,897.19","14,796.05","14,955.30","14,720.67","15.02B","0.70%"
"05/26/2021","14,793.68","14,850.28","14,860.64","14,762.20","15.46B","-0.36%"
"05/25/2021","14,846.45","14,533.95","14,862.19","14,509.78","15.32B","2.34%"
"05/24/2021","14,506.61","14,436.36","14,506.61","14,295.48","13.06B","0.62%"
"05/21/2021","14,417.46","14,582.07","14,634.59","14,386.12","12.88B","-0.81%"
"05/20/2021","14,535.10","14,455.61","14,582.40","14,431.80","14.39B","0.35%"
"05/19/2021","14,484.46","14,399.76","14,544.20","14,359.02","12.44B","0.23%"
"05/18/2021","14,450.60","14,462.41","14,497.90","14,345.99","11.87B","-0.04%"
"05/17/2021","14,456.54","14,234.71","14,538.76","14,234.71","14.64B","1.74%"
